Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power_W,Temp_Diff_K,Strain_Load,Type_encoded
301.6270638688061,310.82556287331073,1569,38.72706386880611,217,6364.798437405902,9.19849900450465,8409.842242323806,0
300.32378049817964,310.27785151347445,1562,38.26416785433323,226,6258.4699801065635,9.954071015294845,8657.60302966346,0
303.25620776924575,311.6168979231005,1347,53.69896838466466,33,7578.681181339896,8.360690153854712,1792.7684007595258,0
299.16104508355187,310.2220901671037,1384,48.86104508355184,234,7083.030910505473,11.061045083551862,11457.838736845057,0
301.5076083058548,310.9940534103595,1385,64.0638536120127,195,9302.05712461506,9.486445104504758,12523.799897157818,0
297.9617105626902,309.7844014633323,1497,49.9631243714093,221,7833.686786082731,11.822690900642058,11058.557515777291,0
300.3251406879556,309.9,1394,46.59943724817774,210,6804.367662659797,9.574859312044403,9785.881822117326,2
301.95381019691564,310.88654745077105,1413,47.646189803084326,20,7052.110528198886,8.932737253855407,965.6499076322434,0
301.8051676013407,311.0161889747291,1448,59.575373452552796,170,9035.397628236828,9.211021373388412,10138.995475927291,0
300.0350672855344,309.5138875603289,1427,52.30450508717877,214,7802.288321344186,9.478820274794467,11194.293633418858,0
301.76871089154855,310.9233389586032,1319,72.37887576325917,49,9997.126464114383,9.154628067054634,3607.0977852781375,0
302.36886257189377,310.31556871405314,1301,61.70658771568127,91,8410.446301386477,7.946706142159343,5630.3163093652165,0
301.779160957623,310.6222208382116,1366,48.90138179583463,40,6996.173914335345,8.843059880588603,2000.5621309881774,0
297.36033353332385,308.3263959208292,1457,59.83002159579722,206,9128.48458394438,10.966062387505328,12345.17533893625,0
298.48950730409854,308.79279409492955,1329,53.989507304098524,206,7508.814973181277,10.303286790831041,11145.608714445001,0
302.5,310.9,1334,56.67342288196152,97,7917.775726024277,8.399999999999977,5533.250676839227,0
301.5617922991922,311.1495955995384,1311,69.50504044004616,57,9543.853693153646,9.587803300346208,3979.8028342430352,0
302.3,310.266661557488,1330,51.804194128501834,133,7213.837785551006,7.966661557488034,6901.429916307142,0
302.2049376824187,310.80493768241865,1369,49.3,37,7070.2634659757005,8.599999999999966,1840.230028986541,0
301.95550826014374,310.72203304057507,1361,54.25678523626211,208,7730.845641736932,8.766524780431293,11304.183277288184,0
298.77122878210673,309.3879321027417,1285,61.590949077056266,216,8292.693249578248,10.61670332063494,13303.645000644154,0
301.87801170102927,310.37801170102927,1365,48.549707474268374,71,6943.277639044707,8.5,3444.191826799601,0
300.92675847165305,309.64753442686987,1373,61.77387235045256,110,8882.786751731799,8.72077595521684,6838.6641916526105,0
299.73468188237734,309.3719450615709,1302,55.234681882377366,201,7526.227171140963,9.637263179193518,11114.768925471351,0
302.2081120808518,310.5837758382965,1348,48.266150665945844,161,6813.932140205985,8.375663757444732,7783.655176841795,0
302.3,310.54484403173865,1367,50.01031193652275,34,7160.3916359343075,8.24484403173861,1745.5442028030334,0
300.28365974440686,311.41018793459625,1344,56.75713155421741,195,7988.9799264825,11.126528190189429,11106.37238366863,0
299.44659219822734,309.27313382283876,1386,62.51907691596659,117,9060.16127488603,9.826541624611437,7355.046022667334,0
302.41411907063775,310.4531088369606,1355,67.27797953264583,81,9552.02155348277,8.038989766322896,5473.320017999178,0
300.0709433416911,310.27032577657064,1965,21.473413602172794,227,4393.197475843275,10.199382434879556,4888.159700584998,1
302.3,310.1845576853451,1355,50.730884629309834,35,7202.035127815702,7.884557685345088,1815.890111936373,0
302.7148813683258,310.82480228054305,1369,53.82401140271526,154,7716.667506758339,8.109920912217243,8271.917759811757,0
303.4274412463287,311.87683548972046,1369,50.740840771293385,200,7273.783153747685,8.449394243391742,10187.683548972043,0
301.38554177067584,310.2286749375945,1350,48.26433746879725,77,6823.900378606621,8.843133166918651,3726.75520921961,0
299.6074159105774,310.58876134133897,1904,23.715290992334573,203,4720.01795320343,10.98134543076152,4805.91150134998,0
302.3611985209185,310.1674361619434,2663,11.017092253710501,83,3070.879356447206,7.806237641024946,921.2675780404405,1
303.6,311.83046376040755,1403,46.03378229650604,98,6755.633320980482,8.230463760407543,4528.547042530129,0
300.3836977270544,310.180733677428,1669,30.503705062033077,233,5333.894123736551,9.79703595037355,7132.12413836447,0
302.78854586069883,310.81297041902013,1317,60.2312751641929,56,8303.547909166215,8.024424558321309,3394.6671584690735,0
302.33165603666646,310.9,1374,49.483605012665265,34,7122.667419333487,8.568343963333541,1702.2719117984677,0
300.27503373260936,309.6615592200673,1402,53.28282983294579,210,7815.013375584474,9.386525487457956,11207.251821560905,0
299.384442633312,310.4577379328642,1377,53.853327899936026,215,7766.947912287514,11.073295299552212,11603.481744120536,0
300.83668224022654,309.3553132563634,1330,65.58675147795641,132,9118.560217220705,8.518631016136869,8625.582484628912,0
299.75883751750007,308.8676552185417,1396,52.79703434437491,222,7720.037125939615,9.108817701041655,11765.746585378967,0
297.93455807254327,308.6476464580346,1467,59.19368443104121,174,9081.289463749155,10.713088385491332,10314.081604556291,0
301.99635152684766,312.1889054580543,1345,57.708612519014565,191,8132.873820407165,10.192553931206636,11029.649043968668,0
302.86211098759946,311.26211098759944,1264,54.145187708425894,82,7161.65957454146,8.399999999999977,4476.9946406581985,0
302.3431085542998,310.789222861425,1391,47.589222861425036,15,6933.8749851199,8.446114307125187,714.9983235245185,0
302.57315479652436,311.8601911337323,2729,9.016672965128356,43,2574.7567176105063,9.287036337207974,412.0110683174219,0
302.03553527092225,310.8589898420154,1390,53.5646060947908,207,7799.839728048882,8.823454571093118,11115.9366924351,0
303.6896746152672,312.9704875918354,2503,12.952032441420524,5,3395.3246122056885,9.28081297656822,73.96993345436199,0
297.7779638885623,308.4420602605777,1341,61.1820481860077,207,8593.531604407355,10.664096372015425,12664.683974503594,1
300.2224247243369,309.644576070819,1375,51.455423929181,225,7407.844008845408,9.422151346482078,11580.593298372436,0
299.6588943648507,309.2,1759,26.639190066790416,197,4883.882455072979,9.54110563514925,5210.876078702175,1
301.4747309775178,310.6417563408274,1315,65.730406098621,73,9054.93740761092,9.167025363309582,4847.979785715706,0
296.30880840475487,307.20338784798264,1319,68.28407711448159,24,9432.958403305807,10.894579443227753,1640.1106535377332,1
298.80941981271275,308.3264129719069,1559,36.98489080334835,206,6038.620725869401,9.51699315919417,7629.498603489505,0
301.98183441285335,310.78862419036,1359,44.86366882570668,208,6383.971211514625,8.806789777506633,9331.643115746989,0
300.4785501542032,310.36943617107903,1360,60.3,206,8593.596767395975,9.89088601687583,12427.781430165805,0
303.11755106519803,311.6268861367343,1368,50.517327249623165,200,7238.837665886273,8.509335071536267,10146.015015264153,0
302.9559638890301,311.4559638890301,1314,61.01089618096155,41,8396.425702985625,8.5,2537.773048638295,0
303.2,311.4795406385708,1338,56.747385338528396,3,7953.509210873682,8.279540638570829,186.677906509225,0
301.4910952230271,310.85445238848644,1333,58.99795254670187,191,8225.864657430446,9.363357165459341,11294.196717495228,0
302.6510640046002,312.3706384027601,1475,46.336352453725546,250,7157.943911524031,9.7195743981599,11621.536290949216,0
299.32951367119557,309.812069296413,1313,67.75162429467369,61,9301.403644297297,10.482555625217426,4186.566742581181,0
303.1375172656226,311.31252417187164,1351,50.65012431248293,9,7167.620596965083,8.175006906249042,467.7228383440468,0
300.0645932434595,310.308669837907,1362,56.8787559460757,199,8114.277521379508,10.244076594447519,11367.976290743098,0
298.80590000916004,308.218819998168,1383,63.35534002381618,28,9177.507695802611,9.412919989007934,1783.4116121279312,0
298.68344558409257,308.7843617905167,1329,73.17483162386114,178,10185.173679902622,10.10091620642415,13010.33647635459,0
301.2138900460474,310.3235193671015,1378,53.676480632898546,209,7748.695877493928,9.10962932105401,11237.390029160395,0
301.954784858052,309.96391566772735,1372,48.687181598344466,179,6995.796350651944,8.009130809675339,8744.481464145088,0
302.2869188268201,311.30529725636455,1301,61.22261623463597,215,8342.585879560256,9.018378429544391,13178.173540362252,0
299.626835409608,309.2,1818,24.875947528440612,212,4715.730081035481,9.573164590391963,5240.3382585702375,1
298.45017913686667,308.8986205582323,1336,60.80449659903637,202,8507.187757613401,10.44844142136567,12319.891686994653,0
303.2086106065599,312.6575342807399,1557,33.6596869323799,213,5473.087034336414,9.448923674180023,7163.681800762319,0
300.63225218893365,309.9,1337,56.73375971965799,198,7943.873214533767,9.267747811066318,11278.128735541151,0
302.6145519389505,311.51455193895055,2704,9.863775450344834,3,2791.9495235590953,8.90000000000003,35.962682500090686,1
303.2,311.4,1350,53.25645590151198,8,7532.376560737246,8.199999999999989,436.33872255755426,0
302.9971036376562,312.6133961440341,1265,59.332585012755715,210,7866.370305996134,9.616292506377873,12473.782117678053,0
300.38607152030175,310.425412123193,2630,12.172541212319297,100,3353.5130672740497,10.039340602891219,1223.8991478506598,0
302.28633032571037,310.88633032571033,1377,49.3,34,7112.283915108743,8.599999999999966,1699.7870229867717,0
299.1302141871195,310.2179605775337,1374,62.773898807389315,91,9037.102040848278,11.087746390414207,5753.637016950579,0
300.90698501459434,310.8158089912434,2624,12.257904495621709,93,3369.2861861852407,9.908823976649089,1138.9337061296067,0
301.65929049144853,310.3469031695172,1352,50.26548415241416,65,7116.50890118576,8.687612678068668,3296.6091160098986,0
300.5283133690387,310.233156233654,2773,7.542735703077042,52,2188.2070271124294,9.704842864615285,324.39714072456195,0
302.5967859924082,310.222498053143,1325,62.17823347616177,92,8633.249121364177,7.625712060734833,5736.4514477282155,0
301.0071407759721,310.87789066094575,1348,53.9911562643783,228,7624.069052291647,9.870749884973582,12309.983628278253,0
301.4360273066159,311.8727397293846,1352,55.9823289047684,197,7926.235474643687,10.436712422768665,11062.843015491373,0
298.9199136938549,309.5155634454831,2831,5.608700496743579,79,1652.6156630597109,10.595649751628208,356.36107721660835,0
298.4206425811488,308.0156317619803,1362,64.46653071869257,28,9192.371896208771,9.594989180831515,1858.4418176203062,1
299.86061904814625,309.94677091401314,1365,64.97969369389317,0,9290.602380865152,10.086151865866887,0.0,0
299.0629960615538,308.9486235230827,1408,60.98177332616037,116,8993.26916233128,9.885627461528873,7122.37542452997,0
301.24488844303403,311.619750914935,1459,52.970025971133104,207,8093.285298902774,10.374862471900972,11003.487286035419,0
302.15774789468446,310.0673725437985,1356,45.330991578737724,6,6438.955681727878,7.909624649114051,294.84449111834647,0
299.2605811022147,309.83900454912,1617,29.821576553094758,213,5042.58864272551,10.57842344690524,6352.319479457687,0
296.30117108420325,307.1770493973557,1329,67.49215241196862,95,9345.834099414096,10.875878313152413,6436.117244670812,1
300.090894308634,309.26043067433477,2623,12.261920457125946,124,3366.0102688426523,9.169536365700747,1526.3907185348294,0
303.228404474283,311.25949741713896,1382,47.90788985145113,95,6911.244948813542,8.031092942855905,4565.067442423149,0
298.63236155002375,309.54647231000473,2200,15.009548062470273,96,3447.9265976206593,10.914110759980996,1445.6547734794992,0
301.51197036127155,309.7559851806358,1343,62.4,109,8780.947017978435,8.244014819364219,6856.832091372871,0
299.85849131401466,310.44150868598535,1847,24.965832912538698,187,4798.221316120596,10.583017371970728,4616.52259788206,0
303.3119647873398,311.5059823936699,1372,47.25214085064084,60,6790.42765617102,8.194017606330096,2840.6920771514524,0
298.7234423624326,308.59929905555316,1520,31.499649527776576,209,5018.876311430451,9.875856693120582,6583.426751305305,0
301.9522224838965,311.05771958746453,2685,12.124736966056231,30,3409.502302929327,9.105497103568077,366.57674091773623,0
300.55257849763626,309.82628924881817,1377,54.25633410461029,206,7826.5347620827215,9.273710751181879,11224.785540400742,0
298.2152736021928,309.3152736021928,1356,53.07189345985543,212,7537.633692036796,11.100000000000025,11266.210905186339,0
298.75052805073176,308.84595063737015,1355,59.996478688101945,193,8514.657361483625,10.095422586638383,11582.07235609502,0
301.6866144952258,310.987729953957,1440,44.31784733969893,208,6685.2557819615395,9.301115458731195,9219.136237772604,0
302.2757674269754,310.8273022809261,1361,48.59386058419706,130,6926.244718358242,8.551534853950718,6364.891579658093,1
302.0896743686888,310.53212240164794,1488,39.936327950561285,216,6214.360901299685,8.442448032959154,8621.355441161642,0
302.40041559877494,310.954197814348,1364,48.51637565861716,209,6932.433259121123,8.553782215573069,10181.076475509011,0
299.49868036074906,308.97839173084174,1301,65.75942274018529,105,8945.320037174606,9.479711370092659,6935.377572721339,0
299.6,309.3682728275525,1873,23.3887818114965,222,4587.837055369818,9.768272827552469,5210.199149160402,0
300.8343948008727,310.5162547522094,1396,50.881273761047225,219,7439.093643797078,9.681859951336733,11184.635107716747,0
299.3502047671785,310.1950386042631,2618,11.789667674169142,72,3227.8381165993987,10.844833837084568,847.434414202705,0
299.39230901606703,310.2570869710461,2615,11.829555909958206,72,3236.152606847673,10.8647779549791,844.7707664572355,0
300.296071813772,310.18983776739236,2646,11.936720744202546,113,3308.267301301652,9.893765953620365,1358.836498592057,0
303.31673369430416,311.55214198251616,1383,46.71204756344699,97,6735.62986027053,8.235408288211968,4501.3597132036675,1
300.12739700707766,310.71499808146007,1280,61.837408518317474,221,8221.074052551217,10.587601074382395,13555.83182649864,0
300.69602329289455,310.1786678034619,1266,72.63925578698579,92,9624.701653307438,9.482644510567354,6689.347819897809,0
301.7,310.06239811581173,1335,48.3061171415316,190,6747.108790879045,8.362398115811743,9170.58842104793,0
303.01048425609247,311.28876058612144,1384,49.536694896323766,208,7173.854651687505,8.278276330028929,10271.268407744325,0
302.3336921015447,310.19474341795393,1353,43.814693441504126,7,6210.2780956911665,7.861051316409206,328.0103596128156,0
302.0271595554701,310.2092606667949,1375,49.47470777927331,161,7126.8242769483395,8.182101111324759,7968.02117751663,0
302.6679454653388,310.6148977475102,1323,59.234761410857196,52,8210.250819995612,7.9469522821714484,3088.7068212683175,0
298.4133873902521,307.9238481358944,2562,12.844769627178875,137,3447.3893311795064,9.51046074564222,1762.7375947952123,0
303.35135909010086,311.4486409098991,1339,50.74105903675972,51,7103.8778069982745,8.097281819798212,2600.721003733882,1
301.37852484347286,310.1583248740147,1665,30.534850022906415,215,5322.707290373625,8.779800030541868,6593.892044342116,0
303.024342846464,311.141447615488,1366,47.20745399910402,29,6754.184767385415,8.117104769023998,1417.1267085813781,0
301.18042208035314,309.89620271350407,1352,62.25113918594877,115,8814.440067145404,8.715780633150915,7176.788906787881,0
301.68913552151776,310.18913552151776,1335,47.353212545581265,78,6620.979582773338,8.5,3725.34970911753,0
297.9304423338514,308.48696155590096,1373,58.35942951915172,197,8383.310944732666,10.556519222049566,11516.247404672456,0
302.1852552432806,312.2739780371727,1363,57.32069351012228,192,8183.376492387918,10.088722793892051,11037.99230213805,0
298.2065980058593,308.31938145561077,1370,51.348247358043416,216,7370.0282828088875,10.112783449751518,11130.671131111954,0
302.6127159674533,311.8490272480707,1385,62.205727629459794,203,9023.00483056848,9.236311280617356,12674.965943741188,0
302.65086196014846,310.7122845099629,1369,47.475430980074236,12,6811.009482739008,8.061422549814402,586.1460461176843,0
301.7264505219836,309.9,1324,48.933873695040866,186,6787.046921844164,8.173549478016337,9105.73461990539,0
297.45107607182484,308.2608608574599,1378,64.31859363865648,163,9234.805040655856,10.80978478563501,10447.667681354791,0
300.2723407486775,309.8938534997061,1393,46.693853499706115,209,6815.6673194801415,9.621512751028579,9800.72903307516,1
302.1882674331428,311.08826743314285,2679,10.680820753142896,10,2992.485401156571,8.90000000000001,118.5908292091469,1
300.3026580952124,310.49690323128794,1364,49.4513290476062,235,7065.678470162244,10.194245136075542,11630.757057857316,0
297.66136457816464,308.80558810225483,1382,62.38844704818039,96,9029.108009543746,11.14422352409017,6017.727084367069,1
302.8421377692803,311.2770041587003,1324,50.76053444232008,67,7041.466446285176,8.434866389420002,3414.4392432346376,0
302.62296213376345,310.5229621337635,1351,51.26163029298924,6,7257.392677329943,7.900000000000034,355.2716285316021,1
299.6888113913412,309.73108768390165,1344,55.5794034468279,210,7809.819291035615,10.04227629256048,11697.80750836487,0
302.9990832193819,311.27214386687933,1342,51.410507751864415,8,7227.258484203192,8.273060647497493,453.0505642971085,0
300.55241031120505,310.37630995174186,1411,44.324947601930326,207,6551.8118715633345,9.82389964053683,9208.512365944443,0
302.62009848949583,311.5896422961272,1328,70.82416797570326,50,9850.777021399988,8.969543806631332,3607.98618972817,0
301.0191150232804,310.8098954333815,2447,13.545052283309273,180,3470.119415900616,9.79078041010108,2443.794759822499,0
302.09521344010943,311.12820160164085,1450,59.36752959617138,152,9018.078713355235,9.032988161531417,9050.219124648678,0
302.35406191554995,311.14349394625907,2622,11.97100403582728,75,3283.6683449773473,8.789432030709103,902.1473698193737,1
302.957551783395,311.38704833116867,1332,50.044600114563664,70,6981.217799747174,8.429496547773692,3509.710779630333,1
301.9907482065326,310.3319388451005,1363,54.40088486407071,127,7769.999886057875,8.341190638567957,6950.160102558268,0
303.031516680635,311.4519879761553,1318,50.3472750209525,70,6948.751143895014,8.420471295520304,3552.8992919719135,0
298.0645964804111,308.4369220266895,1372,50.52615594662099,220,7261.035949933017,10.372325546278388,11115.754308256617,0
299.79885501265466,310.74631794936477,1258,70.38706759495142,202,9274.186381918022,10.947462936710119,14210.336988102134,0
299.6616796147604,309.3363879375678,1266,68.83432183327307,191,9127.590314373501,9.674708322807419,13201.451725009041,0
298.2798325003521,309.2798325003521,1403,49.66841264668601,224,7295.089915124048,11.0,11154.358096479536,0
298.563710978631,309.2468918174576,1369,53.302650699022145,216,7644.212235941195,10.683180838826583,11554.869234354946,0
299.99767801643833,310.1307234797404,1389,56.29767801643829,210,8188.015071411171,10.133045463302125,11864.659100911907,0
302.2603373352119,310.5698313323941,1353,48.14409663379196,137,6823.583035050576,8.309493997182198,6589.179759887287,1
301.47597582709676,310.5964121468251,1693,30.443369693310697,224,5397.49490573161,9.120436319728338,6848.298696497928,1
296.9809092726968,307.86068195452265,1562,35.71909072730318,208,5843.515498624843,10.879772681825827,7436.897866794802,1
302.39451122083506,311.37213243439794,1279,62.04827553572513,212,8301.424885482158,8.977621213562859,13171.200404741836,0
300.60870565326445,311.89477660804135,1371,60.10116075376859,211,8634.294945531748,11.286070954776898,12739.696243492795,0
303.74952114222066,312.77865919821784,1405,48.87277737512015,210,7187.884357798469,9.029138055997214,10277.865919821787,0
302.2424234833496,311.86926349453614,1277,68.72554117976074,158,9192.709308947156,9.626840011186502,10926.013801598005,1
303.4089091467915,312.667741688559,2536,12.814746437953849,10,3401.4656495348504,9.258832541767536,128.8301439894573,0
301.22568825584466,309.6938311447606,1354,62.379753245790425,104,8845.436543658512,8.468142888915978,6536.571476818393,0
302.00409560031284,309.7614340046929,1388,62.55665398904993,142,9096.837043138547,7.757338404380016,8909.715415682429,0
302.55216251413214,311.70240279348013,1355,65.27907380110953,137,9200.570182582253,9.15024027934799,8877.237397140634,0
300.7332085003926,310.85848937450925,1352,65.98907638314643,64,9342.293514236759,10.125280874116639,4251.402852059615,0
299.55038068260126,310.06391124632455,1361,52.86014792279244,213,7536.426181905848,10.51353056372327,11267.109593230269,0
299.3718631808619,308.5330798923731,1370,63.48897336920896,34,9112.62517034373,9.161216711511202,2167.802316051021,1
297.4697922627507,307.9507311929222,2715,9.47859160474275,18,2694.558567172374,10.480938930171522,178.37062714848318,0
302.03199467613814,310.3560017746206,1360,51.458009760413375,151,7334.684722868305,8.324007098482452,7817.417738238323,0
295.82291856656565,306.3211555999067,1236,76.06337008393568,89,9847.61363755076,10.498237033341105,6785.69174889951,1
301.1954764945267,309.87548080904884,1454,40.78645105619069,214,6210.993216347056,8.680004314522131,8732.40630902385,0
298.5988710364427,309.66888765768573,1458,51.31552846908544,216,7827.492195297799,11.070016621243028,11112.01899164459,0
296.8547034582015,307.41334748392364,1330,67.29726682555882,25,9370.768395388359,10.558644025722138,1696.5478036786778,1
302.3016808659811,310.4644255120252,1341,49.14565968386146,156,6903.387635064365,8.1627446460441,7689.498963627118,0
302.767668133046,311.8386675045977,1328,69.43613324954023,53,9657.252254932891,9.07099937155172,3736.422637376085,0
300.7653491268741,311.77386034925036,1352,57.68115960438428,191,8160.420061995168,11.008511222376207,11033.103980071059,0
302.277397050812,310.677397050812,1228,55.13189247675473,80,7090.520516852706,8.399999999999977,4419.619585610929,0
302.72729876833284,310.99547407624965,1355,47.56591234604161,107,6753.830671292266,8.268175307916792,5090.561615571121,0
298.9084873888823,309.4,1372,60.04217648334723,190,8626.596842358824,10.491512611117702,11420.039470116153,0
297.9270871461422,307.7994220866248,1268,73.54985863759336,87,9752.602384325799,9.872334940482656,6450.253367450496,0
297.82543534145816,308.8490706382059,1364,50.198199955289475,224,7175.906089342751,11.023635296747683,11251.641872136746,0
299.74902501345616,309.03932987419347,1427,63.714391698064404,132,9511.121756503204,9.290304860737338,8454.776876009213,0
297.6487829803615,308.41902638428917,1414,62.22290040816797,167,9172.028990922165,10.770243403927681,10393.041262526114,0
296.9651040001938,307.8488280001454,1559,35.734895999806184,207,5836.411705274685,10.883723999951576,7424.767320148753,1
301.7400782463573,309.62691444679814,1300,65.58015649271461,227,8930.393997164176,7.886836200440832,14910.92707555036,0
298.4998137601089,308.73639161854743,2679,10.648109156904221,84,2987.8072178600773,10.236577858438507,903.8716813725284,1
302.0356891586785,310.6671604214528,1327,45.03705747445126,208,6257.762108624538,8.631471262774337,9375.46630511763,0
299.59227497362275,309.0859931650327,1260,69.27600455664489,118,9142.642233567745,9.49371819140987,8213.731363140214,0
297.9611993234439,308.52818130563935,1329,60.937854729969835,201,8482.525159994873,10.566981982195419,12292.953344546093,0
302.3,310.83724006660356,1377,48.04480133207071,26,6931.86242014405,8.537240066603523,1277.2978633320722,0
302.4,310.2670825894042,1355,45.23416517880837,162,6422.038923066389,7.8670825894041965,7354.085803178115,0
302.24533652362027,311.7171487684817,2629,11.844480506671593,68,3258.6248068988,9.471812244861475,805.6017120338972,0
300.9264068116255,310.41549256039406,1387,47.841899372019526,40,6943.245953233373,9.489085748768547,1945.4432039150647,0
300.9182411594633,311.6090117873822,1394,50.58798428349039,220,7386.2960008196815,10.690770627918846,11155.166563866858,0
300.24662730073186,311.5876378010134,1283,58.85786090163263,198,7906.1540365074,11.341010500281515,11687.067546864782,0
303.1166047284551,311.2665675655282,1349,51.116679054308975,8,7221.097326568498,8.149962837073074,434.4310840701971,0
302.37100831331173,310.75325623498384,1369,47.55842970627022,69,6820.759964273071,8.382247921672064,3321.1898983958695,0
300.3331136610997,309.6546834503927,1394,42.3793039618127,209,6175.559804884946,9.321569789293063,8866.969026337356,0
302.26539699782546,311.26615879913015,1428,60.03801145564877,152,8962.590093879982,9.00076180130472,9148.987354531802,0
298.1905208016025,309.2905208016025,1356,53.06024508310704,212,7536.6224652686315,11.100000000000025,11264.505874039794,0
299.63439012331764,309.79575009342244,1352,60.48152996636792,204,8566.915620098865,10.161359970104822,12385.130946793679,0
298.36943285217137,309.36943285217137,1406,49.5735416859362,225,7299.265869531936,11.0,11156.634999537531,0
297.96370140604785,308.9601271262093,1344,58.66068292177584,208,8238.187213624888,10.99642572016144,12178.016354525078,0
302.73926061057455,312.14539064509887,1263,70.22391186624797,233,9294.169381409762,9.406130034524312,16414.311603941267,0
298.2179424652639,307.8542324545758,2562,12.827217491983967,127,3442.491046955745,9.636289989311924,1630.7557659418821,0
299.46001633023127,310.06428863039844,1363,56.22285364352187,203,8028.159236825896,10.60427230016716,11420.401043061325,0
301.3789845068907,310.76050774655465,1319,66.29583908537853,3,9158.994248137502,9.381523239663943,205.42379955305245,0
300.9705624190999,309.96931621188173,1586,35.93068378811827,215,5960.6654936698715,8.998753792781796,7729.287500026166,1
303.33848260027736,311.9641148501618,1520,35.948701274780404,214,5723.023154246631,8.625632249884445,7720.250682667106,0
301.09782828137634,310.59782828137634,1378,57.2172222234508,204,8258.226856960899,9.5,11689.230101009654,0
302.20371423382676,310.7296326382362,1352,49.729673254425094,40,7039.170034941783,8.525918404409433,2031.1824848517772,0
302.29029682883845,310.14757420720963,1355,49.341780973030794,157,6999.331094271429,7.857277378371145,7757.429762257926,0
303.0336922621769,311.4565864957908,1321,50.80842306554422,67,7032.23780435338,8.42289423361397,3447.9732516473414,0
301.3864821716877,310.46621482025193,2608,12.22568011738033,120,3319.746758489793,9.07973264856423,1467.6027486426194,0
298.08250105759004,308.2185720329086,1319,67.7907139835457,21,9368.116483851205,10.136070975318535,1455.0931050517709,0
303.32554282810463,311.65108565620926,1353,55.829372532024856,192,7907.4184290364,8.325542828104627,10724.384340292947,0
302.4493308798994,310.19866175979877,1342,56.52390431607544,58,7941.526091519389,7.749330879899398,3274.806774833812,0
303.8857916068197,312.8664092961234,1363,62.41938231069623,200,8911.210007896925,8.980617689303747,12508.10207777503,0
300.9423186235956,311.2373837330741,1337,59.51801622515098,231,8261.583530843061,10.295065109478506,13657.529865154867,0
300.1578483229582,309.91382074531424,1653,30.555034472054952,231,5289.5540721443995,9.755972422356052,7064.574634775685,0
302.51894539500506,311.0142090462538,1316,45.1,211,6218.218349588627,8.495263651248715,9553.999008718345,0
302.4376232632936,310.3376232632936,1358,51.409901389365125,9,7316.394946364406,7.900000000000034,470.9230837047935,1
302.3,310.2163139498133,1356,50.66737210037339,35,7198.364598097317,7.916313949813308,1809.6897012989525,0
303.7057263779654,312.9585895669481,2573,12.245811023723205,14,3293.2596103268393,9.252863188982701,174.07458069403162,0
300.1503935239697,309.8737256341021,2570,12.708039719357254,83,3419.785306871832,9.723332110132384,1062.7327991412546,1
298.2412531400485,308.3455726317697,2697,10.087257277854567,18,2844.2425333172932,10.10431949172121,192.06739470610975,0
302.72881307376304,311.1030504590104,1340,48.110510319700644,109,6751.260011915886,8.374237385247381,5282.558388440953,1
302.79232075032434,311.39488050021623,1417,52.40678930388805,210,7773.187808860611,8.602559749891917,11042.11462906176,0
301.8195927862048,311.9860209422402,1303,56.67833430258407,219,7722.102838184427,10.166428156035396,12405.441169269725,0
300.25582011772366,311.5781847964979,1285,58.778551113346055,200,7910.582288755597,11.322364678774301,11754.894462045662,0
303.51348162097713,312.6440444862931,1357,56.89947646881218,193,8088.855271573127,9.130562865315996,11020.34397939134,0
298.85362839037145,310.05709728770285,1246,73.99589313050838,194,9652.27145222252,11.203468897331403,14418.045015155889,0
302.3007754414871,310.6996122792564,1506,39.95184167353185,212,6296.305532667726,8.398836837769364,8488.225184797733,0
302.97496454907457,311.29997163925964,1363,47.17513471351679,107,6727.32356194521,8.325007090185075,5068.455835214974,1
300.2381008779491,310.4891309544332,1280,66.60206015296828,209,8931.648269866011,10.251030076484133,13950.654985220344,0
298.749105035244,309.749105035244,1421,49.17153584503581,227,7316.961042533627,11.0,11166.28313971914,0
300.251055654441,311.03017033047945,1379,51.15400673431286,217,7383.965960166537,10.779114676038436,11130.594961374061,0
303.2,311.44432016156264,1343,54.246731470950486,5,7628.154991272607,8.244320161562682,307.66024503218443,0
300.5553128817242,310.39222001186687,1306,62.10483858583833,184,8496.447782045909,9.836907130142668,11436.13917914358,0
298.53772433134293,308.5495208153729,1367,52.55047918462709,219,7524.440920435606,10.011796484029965,11543.908947314992,0
297.32764611631205,308.04171302226337,1389,57.76935913857544,199,8404.426906299339,10.7140669059513,11545.2630190959,0
298.70305479992646,309.16977535976474,1285,61.42733151982357,216,8266.308331999697,10.466720559838295,13268.30360828189,0
298.06560133175225,308.22018502515454,1365,52.93532379402044,218,7572.087368463634,10.154583693402277,11539.900587096457,0
302.8567537293909,311.08698926982555,1391,48.99863805286812,211,7131.527346873935,8.230235540434668,10307.289391782097,0
302.74592702883143,310.9,1319,51.886376767222124,39,7166.197276199481,8.154072971168565,2043.4655009455416,0
299.9259455561634,309.13114651699294,2618,12.306501201036927,124,3372.2100163720766,9.20520096082953,1532.4893643018513,0
302.3772296945385,310.85148646302565,1374,47.62608093249587,20,6854.780852778749,8.474256768487168,990.7696848683288,0
302.3030473476676,310.11218939067044,1322,52.48668566326805,134,7268.172652481504,7.80914204300281,7047.142257718848,0
